"store","websites","attribute_set","type","sku","name","age","dimension","description","short_description","faq","material","warnings","product_name","store_id","product_type_id"
"english","base","Default","simple","HAMP3-3SP","Laundry Hamper - Polar Bear",,"18.8''x22''x11''","<li>Materials: 100% polyester, fill: 100% expanded polypropylene</li>
<li>Easy to clean, wipable smooth surface</li>
<li>Folds flat when not in use</li>
<li>Two handles make it easy to tote</li>","Does laundry seem to be taking over your child's nursery or bedroom? The 3 Sprouts laundry hamper is the perfect solution. Two large handles collapse, creating an easy access circular opening that stylishly keeps dirty laundry out of sight. And when you're ready to go, simply lift the handles and tote your laundry away.",,"100% polyester, fill: 100% expanded polypropylene",,"Laundry Hamper - Polar Bear",1,"simple"
"english","base","Default","simple","BATH1-3SP","Bath Storage - Orange Fox",,"14.5"" length x 15ﾔheight","<li>The 3 Sprouts bath storage is an adorable way to keep the tub tidy!</li>
<li>Made of 100% synthetic rubber (neoprene)</li>
<li>Slip-proof suction cups</li>
<li>Mildew resistant</li>
<li>Mesh pocket allows toys to dry quickly</li>
<li>Dimensions: 14.5"" length x 15ﾔ height</li>","3 Sprouts bath storage is the perfect spot for all your little oneﾒs bath stuff. Made of the same mildew resistant material used for wetsuits, our bath storage keeps toys dry and your tub organized. The stretchy wide mouth makes grabbing those ﾑgotta find it nowﾒ toys a snap!",,"100% synthetic rubber (neoprene)",,"Bath Storage - Orange Fox",1,"simple"
"english","base","Default","simple","BATH3-3SP","Bath Storage - Blue Walrus",,"14.5"" length x 15ﾔheight","<li>The 3 Sprouts bath storage is an adorable way to keep the tub tidy!</li>
<li>Made of 100% synthetic rubber (neoprene)</li>
<li>Slip-proof suction cups</li>
<li>Mildew resistant</li>
<li>Mesh pocket allows toys to dry quickly</li>
<li>Dimensions: 14.5"" length x 15ﾔ height</li>","3 Sprouts bath storage is the perfect spot for all your little oneﾒs bath stuff. Made of the same mildew resistant material used for wetsuits, our bath storage keeps toys dry and your tub organized. The stretchy wide mouth makes grabbing those ﾑgotta find it nowﾒ toys a snap!",,"100% synthetic rubber (neoprene)",,"Bath Storage - Blue Walrus",1,"simple"
"english","base","Default","simple","BATH2-3SP","Bath Storage - Purple Owl",,"14.5"" length x 15ﾔheight","<li>The 3 Sprouts bath storage is an adorable way to keep the tub tidy!</li>
<li>Made of 100% synthetic rubber (neoprene)</li>
<li>Slip-proof suction cups</li>
<li>Mildew resistant</li>
<li>Mesh pocket allows toys to dry quickly</li>
<li>Dimensions: 14.5"" length x 15ﾔ height</li>","3 Sprouts bath storage is the perfect spot for all your little oneﾒs bath stuff. Made of the same mildew resistant material used for wetsuits, our bath storage keeps toys dry and your tub organized. The stretchy wide mouth makes grabbing those ﾑgotta find it nowﾒ toys a snap!",,"100% synthetic rubber (neoprene)",,"Bath Storage - Purple Owl",1,"simple"
"english","base","Default","simple","SF2151M-H2H","Polka-Dot Tutu Skirt (Medium)"," 3 to 4 years",,"<li>Flared shape</li>
<li>Polyester</li>
<li>Elastic Waist</li>
<li>Care: Handwash cold, line dry, steam iron</li>
<li>Size: 3 to 4 years</li>","She is just going to love twirling in this delightful piece in the back yard, at the park, or anywhere sheﾒs at. This tutu skirt is so incredible for catching memories of your little girl at this precious age in her next photo session or at a birthday party, or other special occasion.",,"Polyester","Handwash cold, line dry, steam iron","Polka-Dot Tutu Skirt (Medium)",1,"simple"
"english","base","Default","simple","SP21512M-H2H","Petticoat Tutu Skirt (Medium)","3 to 4 years",,"<li>Adjustable, soft satin covered elastic waistband</li>
<li>Flared shape</li>
<li>Made with layers and layers of chiffon weave for an exquisite look</li>","Your little princess will feel pretty and comfortable in this pettiskirt outfit. It is knee-length long, made of layers of over 35 yards of chiffon. Each Pettiskirt also features an adjustable, soft satin covered waistband, meaning that each waistband has one button and button hole.",,"100% polyamide","Handwash cold, line dry, steam iron","Petticoat Tutu Skirt (Medium)",1,"simple"
"english","base","Default","simple","SB2151AM-H2H","Princess Tutu Skirt (Medium)"," 3 to 4 years","Length: 20"" , Waist: 18"" - 20""","<li>Flared shape</li>
<li>Polyester</li>
<li>Elastic Waist</li>","A flowing princess tutu skirt (100% tulle) with a precious polka dot organza bow. This simple and sparking fairy princess dress will make a beautiful princess and she will live happily ever after. ",,"100% tulle","Handwash cold, line dry, steam iron","Princess Tutu Skirt (Medium)",1,"simple"
"english","base","Default","simple","SC2151AS-H2H","Pink Chantella Fairy Dress - 1T to 2T","1T to 2T","Shoulders to bottom of dress: 63.5cm, Shoulders to bottom of inside slip: 43cm, Chest: 51cm to 61cm","<li>Flower and Pearl adorned neckline</li>
<li>Stranges of beautiful tulle makes for a dreamy fairy costume</li>
<li>Includes knee-length slip inside</li>
<li>Popular favorite</li>","Flowers and pearls adorning the neckline and strands of tulle makes this fairy costume (100% tulle) something to twirl about. Includes a knee-length slip inside. It is a magical dress that will transform her into an enchanted fairy princess. Our ﾓsuper modelsﾔ chose this dress as their favorite!",,"100% tulle)"," Handwash cold, line dry, steam iron","Pink Chantella Fairy Dress - 1T to 2T",1,"simple"
"english","base","Default","simple","SC2154S-H2H","Green Chantella Fairy Dress - 1T to 2T"," 1T to 2T","Shoulders to bottom of dress: 63.5cm, Shoulders to bottom of inside slip: 43cm, Chest: 51cm to 61cm","<li>Flower and Pearl adorned neckline</li>
<li>Stranges of beautiful tulle makes for a dreamy fairy costume</li>
<li>Includes knee-length slip inside</li>
<li>Popular favorite</li>","Flowers and pearls adorning the neckline and strands of tulle makes this fairy costume (100% tulle) something to twirl about. Includes a knee-length slip inside. It is a magical dress that will transform her into an enchanted fairy princess. Our ﾓsuper modelsﾔ chose this dress as their favorite!",,"100% tulle)","Handwash cold, line dry, steam iron","Green Chantella Fairy Dress - 1T to 2T",1,"simple"
"english","base","Default","simple","SC2156S-H2H","Blue Chantella Fairy Dress - 1T to 2T","1T to 2T","Shoulders to bottom of dress: 63.5cm, Shoulders to bottom of inside slip: 43cm, Chest: 51cm to 61cm","<li>Flower and Pearl adorned neckline</li>
<li>Stranges of beautiful tulle makes for a dreamy fairy costume</li>
<li>Includes knee-length slip inside</li>
<li>Popular favorite</li>","Flowers and pearls adorning the neckline and strands of tulle makes this fairy costume (100% tulle) something to twirl about. Includes a knee-length slip inside. It is a magical dress that will transform her into an enchanted fairy princess. Our ﾓsuper modelsﾔ chose this dress as their favorite!",,"100% tulle)","Handwash cold, line dry, steam iron","Blue Chantella Fairy Dress - 1T to 2T",1,"simple"
"english","base","Default","simple","SC2154M-H2H","Green Chantella Fairy Dress - 3T to 4T","3T to 4T","Shoulders to bottom of dress: 71cm, Shoulders to bottom of inside slip: 51cm, Chest: 56cm to 66cm","<li>Flower and Pearl adorned neckline</li>
<li>Stranges of beautiful tulle makes for a dreamy fairy costume</li>
<li>Includes knee-length slip inside</li>
<li>Popular favorite</li>","Flowers and pearls adorning the neckline and strands of tulle makes this fairy costume (100% tulle) something to twirl about. Includes a knee-length slip inside. It is a magical dress that will transform her into an enchanted fairy princess. Our ﾓsuper modelsﾔ chose this dress as their favorite!",,"100% tulle)","Handwash cold, line dry, steam iron","Green Chantella Fairy Dress - 3T to 4T",1,"simple"
"english","base","Default","simple","SE2152S-H2H","Purple Mia Rosa Ribbon Flower Skirt - 1T to 2T","1 to 2 years","Length: 30.5cm, Waist: 45.5cm","<li>Ribbon bow in the back allows for adjusting waist to size</li>
<li>Glittering rose adorns the front of skirt</li>
<li>Three full-tierd layers of 100% tulle creates magical look</li>
<li>Waist: the ribbon on the waist is longer than the waist, this offers a little bit of flexibility - you can adjust waist by tying tighter or looser.","The soft satin waistband of this tutu skirt ties to a bow in the back, while a lovely glittering rose adorns the front. Three full tiered layers of tulle (100% tulle) create magic for dancing and pirouettes.",,"100% tulle)","Handwash cold, line dry, steam iron","Purple Mia Rosa Ribbon Flower Skirt - 1T to 2T",1,"simple"
"english","base","Default","simple","SE2154S-H2H","Green Mia Rosa Ribbon Flower Skirt - 1T to 2T"," 1 to 2 years","Length: 30.5cm, Waist: 45.5cm","<li>Ribbon bow in the back allows for adjusting waist to size</li>
<li>Glittering rose adorns the front of skirt</li>
<li>Three full-tierd layers of 100% tulle creates magical look</li>
<li>Care: Handwash cold, line dry, steam iron</li>
<li>Waist: the ribbon on the waist is longer than the waist, this offers a little bit of flexibility - you can adjust waist by tying tighter or looser","The soft satin waistband of this tutu skirt ties to a bow in the back, while a lovely glittering rose adorns the front. Three full tiered layers of tulle (100% tulle) create magic for dancing and pirouettes.",,"100% tulle ","Handwash cold, line dry, steam iron","Green Mia Rosa Ribbon Flower Skirt - 1T to 2T",1,"simple"
"english","base","Default","simple","SE2156S-H2H","Blue Mia Rosa Ribbon Flower Skirt - 1T to 2T"," 1 to 2 years","Length: 30.5cm, Waist: 45.5cm","<li>Ribbon bow in the back allows for adjusting waist to size</li>
<li>Glittering rose adorns the front of skirt</li>
<li>Three full-tierd layers of 100% tulle creates magical look</li>
<li>Waist: the ribbon on the waist is longer than the waist, this offers a little bit of flexibility - you can adjust waist by tying tighter or looser.","The soft satin waistband of this tutu skirt ties to a bow in the back, while a lovely glittering rose adorns the front. Three full tiered layers of tulle (100% tulle) create magic for dancing and pirouettes.",,"100% tulle ","Handwash cold, line dry, steam iron","Blue Mia Rosa Ribbon Flower Skirt - 1T to 2T",1,"simple"
"english","base","Default","simple","BW2151AS-H2H","Pink Butterfly Fairy Wing - Small (0 to 18mo)","0 to 18 months",,"<li>Embellished with glitters and jewels</li>
<li>Best seller</li>
<li>Light and sturdy, with elastic shoulder straps to comfortably wear wings while running around</li>
<li>Three full-tierd layers of 100% tulle creates magical look</li>","Sparkling and twinkling, these best-selling girls fairy wings are made of 100% nylon and embellished with glitters and jewels. The special touch of a sequined elastic shoulder strap gives great comfort and at the same time glows.",," 100% tulle ","Handwash cold, line dry, steam iron","Pink Butterfly Fairy Wing - Small (0 to 18mo)",1,"simple"
"english","base","Default","simple","BW2154S-H2H","Green Butterfly Fairy Wing - Small (0 to 18mo)","0 to 18 months",,"<li>Embellished with glitters and jewels</li>
<li>Best seller</li>
<li>Light and sturdy, with elastic shoulder straps to comfortably wear wings while running around</li>
<li>Three full-tierd layers of 100% tulle creates magical look</li>","Sparkling and twinkling, these best-selling girls fairy wings are made of 100% nylon and embellished with glitters and jewels. The special touch of a sequined elastic shoulder strap gives great comfort and at the same time glows",," 100% tulle ","Handwash cold, line dry, steam iron","Green Butterfly Fairy Wing - Small (0 to 18mo)",1,"simple"
"english","base","Default","simple","BW2156S-H2H","Blue Butterfly Fairy Wing - Small (0 to 18mo)","0 to 18 months",,"<li>Embellished with glitters and jewels</li>
<li>Best seller</li>
<li>Light and sturdy, with elastic shoulder straps to comfortably wear wings while running around</li>
<li>Three full-tierd layers of 100% tulle creates magical look</li>","Sparkling and twinkling, these best-selling girls fairy wings are made of 100% nylon and embellished with glitters and jewels. The special touch of a sequined elastic shoulder strap gives great comfort and at the same time glows.",," 100% tulle ","Handwash cold, line dry, steam iron","Blue Butterfly Fairy Wing - Small (0 to 18mo)",1,"simple"
"english","base","Default","simple","BW2150S-H2H","White Butterfly Fairy Wing - Small (0 to 18mo)","0 to 18 months",,"<li>Embellished with glitters and jewels</li>
<li>Best seller</li>
<li>Light and sturdy, with elastic shoulder straps to comfortably wear wings while running around</li>
<li>Three full-tierd layers of 100% tulle creates magical look</li>","Sparkling and twinkling, these best-selling girls fairy wings are made of 100% nylon and embellished with glitters and jewels. The special touch of a sequined elastic shoulder strap gives great comfort and at the same time glows.<",," 100% tulle ","Handwash cold, line dry, steam iron","White Butterfly Fairy Wing - Small (0 to 18mo)",1,"simple"
"english","base","Default","simple","BW2151AL-H2H","Pink Butterfly Fairy Wing - Large (1.5 to 12yrs)","1.5 to 12 years",,"<li>Embellished with glitters and jewels</li>
<li>Best seller</li>
<li>Light and sturdy, with elastic shoulder straps to comfortably wear wings while running around</li>
<li>Three full-tierd layers of 100% tulle creates magical look</li>","Sparkling and twinkling, these best-selling girls fairy wings are made of 100% nylon and embellished with glitters and jewels. The special touch of a sequined elastic shoulder strap gives great comfort and at the same time glows.",," 100% tulle ","Handwash cold, line dry, steam iron","Pink Butterfly Fairy Wing - Large (1.5 to 12yrs)",1,"simple"
"english","base","Default","simple","BW2154L-H2H","Green Butterfly Fairy Wing - Large (1.5 to 12yrs)","1.5 to 12 years",,"<li>Embellished with glitters and jewels</li>
<li>Best seller</li>
<li>Light and sturdy, with elastic shoulder straps to comfortably wear wings while running around</li>
<li>Three full-tierd layers of 100% tulle creates magical look</li>","Sparkling and twinkling, these best-selling girls fairy wings are made of 100% nylon and embellished with glitters and jewels. The special touch of a sequined elastic shoulder strap gives great comfort and at the same time glows.",," 100% tulle ","Handwash cold, line dry, steam iron","Green Butterfly Fairy Wing - Large (1.5 to 12yrs)",1,"simple"
"english","base","Default","simple","BW2156L-H2H","Blue Butterfly Fairy Wing - Large (1.5 to 12yrs)","1.5 to 12 years",,"<li>Embellished with glitters and jewels</li>
<li>Best seller</li>
<li>Light and sturdy, with elastic shoulder straps to comfortably wear wings while running around</li>
<li>Three full-tierd layers of 100% tulle creates magical look</li>","Sparkling and twinkling, these best-selling girls fairy wings are made of 100% nylon and embellished with glitters and jewels. The special touch of a sequined elastic shoulder strap gives great comfort and at the same time glows.",," 100% tulle ","Handwash cold, line dry, steam iron","Blue Butterfly Fairy Wing - Large (1.5 to 12yrs)",1,"simple"
"english","base","Default","simple","BW2152L-H2H","Purple Butterfly Fairy Wing - Large (1.5 to 12yrs)","1.5 to 12 years",,"<li>Embellished with glitters and jewels</li>
<li>Best seller</li>
<li>Light and sturdy, with elastic shoulder straps to comfortably wear wings while running around</li>
<li>Three full-tierd layers of 100% tulle creates magical look</li>","Sparkling and twinkling, these best-selling girls fairy wings are made of 100% nylon and embellished with glitters and jewels. The special touch of a sequined elastic shoulder strap gives great comfort and at the same time glows.",," 100% tulle ","Handwash cold, line dry, steam iron","Purple Butterfly Fairy Wing - Large (1.5 to 12yrs)",1,"simple"
"english","base","Default","simple","GM04-H2H","Grass Mat with Daisy Flowers ",,"10''x10''","<li>Popular Seller!</li>
<li>Get multiple mats to snap together and cover a larger area</li>
<li>Use as a place setting, table runner, or along a wall to create a small garden</li>
<li>Cute daisy flowers come with each mat</li>","Yes, all the little cute pink flowers come with it! Fun, versatile daisy grass mat unlike anything you've ever seen! Use it as place setting, table runner, or along our picket fence. Individual pieces snap together to cover a larger area.",,,,"Grass Mat with Daisy Flowers ",1,"simple"
"english","base","Default","simple","11301N-S-UBSN","Turquoise Plaid Necktie - 1 to 2 yrs","1 to 2 years",,"<li>Cotton fabric with polyester lining</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Knot is permanently stitched in place.</li>
<li>Made In California</li>","Turquoise, pink, green and purple plaid necktie. Cotton fabric with polyester lining. The adjustable neck strap attaches with Velcro. Knot is permanently stitched in place. Made in sunny, happy California.",,"100% cotton","Dry clean only","Turquoise Plaid Necktie - 1 to 2 yrs",1,"simple"
"english","base","Default","simple","11301N-M-UBSN","Turquoise Plaid Necktie - 2 to 4 yrs","2 to 4 years",,"<li>Cotton fabric with polyester lining</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Knot is permanently stitched in place.</li>
<li>Made In California</li>","Turquoise, pink, green and purple plaid necktie. Cotton fabric with polyester lining. The adjustable neck strap attaches with Velcro. Knot is permanently stitched in place. Made in sunny, happy California.",,"100% cotton","Dry clean only","Turquoise Plaid Necktie - 2 to 4 yrs",1,"simple"
"english","base","Default","simple","11303N-S-UBSN","Rainbow Stripe - 1 to 2 yrs ","1 to 2 years",,"<li>Cotton fabric with polyester lining</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Knot is permanently stitched in place.</li>
<li>Made In California</li>","Rainbow Stripe necktie. Cotton fabric with polyester lining. The adjustable neck strap attaches with Velcro. Knot is permanently stitched in place. Made in sunny, happy California.",,"100% cotton","Dry clean only","Rainbow Stripe - 1 to 2 yrs ",1,"simple"
"english","base","Default","simple","11303N-M-UBSN","Rainbow Stripe Necktie - 2 to 4 yrs","2 to 4 years",,"<li>Cotton fabric with polyester lining</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Knot is permanently stitched in place.</li>
<li>Made In California</li>","Rainbow Stripe necktie. Cotton fabric with polyester lining. The adjustable neck strap attaches with Velcro. Knot is permanently stitched in place. Made in sunny, happy California.",,"100% cotton","Dry clean only","Rainbow Stripe Necktie - 2 to 4 yrs",1,"simple"
"english","base","Default","simple","11104N-S-UBSN","Transportation Necktie - 1 to 2 yrs ","1 to 2 years",,"<li>Cotton fabric with polyester lining</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Knot is permanently stitched in place.</li>
<li>Made In California</li>","Adorable pattern with cabs, planes, buses, and suitcases. Cotton fabric with polyester lining. The adjustable neck strap attaches with Velcro. Knot is permanently stitched in place. Made in sunny, happy California.",,"100% cotton","Dry clean only","Transportation Necktie - 1 to 2 yrs ",1,"simple"
"english","base","Default","simple","11104N-M-UBSN","Transportation Necktie - 2 to 4 yrs","2 to 4 years",,"<li>Cotton fabric with polyester lining</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Knot is permanently stitched in place.</li>
<li>Made In California</li>","Adorable pattern with cabs, planes, buses, and suitcases. Cotton fabric with polyester lining. The adjustable neck strap attaches with Velcro. Knot is permanently stitched in place. Made in sunny, happy California.",,"100% cotton","Dry clean only","Transportation Necktie - 2 to 4 yrs",1,"simple"
"english","base","Default","simple","11306N-S-UBSN","Spring Check Necktie - 1 to 2 yrs ","1 to 2 years",,"<li>Cotton fabric with polyester lining</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Knot is permanently stitched in place.</li>
<li>Made In California</li>","Red, navy, blue and white large check necktie. Cotton fabric with polyester lining. The adjustable neck strap attaches with Velcro. Knot is permanently stitched in place. Made in sunny, happy California.",,"100% cotton","Dry clean only","Spring Check Necktie - 1 to 2 yrs ",1,"simple"
"english","base","Default","simple","11306N-M-UBSN","Spring Check Necktie - 2 to 4 yrs","2 to 4 years",,"<li>Cotton fabric with polyester lining</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Knot is permanently stitched in place.</li>
<li>Made In California</li>","Red, navy, blue and white large check necktie. Cotton fabric with polyester lining. The adjustable neck strap attaches with Velcro. Knot is permanently stitched in place. Made in sunny, happy California.",,"100% cotton","Dry clean only","Spring Check Necktie - 2 to 4 yrs",1,"simple"
"english","base","Default","simple","11305N-S-UBSN","Navy Dot Necktie - 1 to 2 yrs","1 to 2 years",,"<li>Cotton fabric with polyester lining</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Knot is permanently stitched in place.</li>
<li>Made In California</li>","Navy and white polka dot necktie. Cotton fabric with polyester lining. The adjustable neck strap attaches with Velcro. Knot is permanently stitched in place. Made in sunny, happy California.",,"100% cotton","Dry clean only","Navy Dot Necktie - 1 to 2 yrs",1,"simple"
"english","base","Default","simple","11305N-M-UBSN","Navy Dot Necktie - 2 to 4 yrs","2 to 4 years",,"<li>Cotton fabric with polyester lining</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Knot is permanently stitched in place.</li>
<li>Made In California</li>","Navy and white polka dot necktie. Cotton fabric with polyester lining. The adjustable neck strap attaches with Velcro. Knot is permanently stitched in place. Made in sunny, happy California.",,"100% cotton","Dry clean only","Navy Dot Necktie - 2 to 4 yrs",1,"simple"
"english","base","Default","simple","21208N-S-UBSN","Light Blue Gingham Necktie - 1 to 2 yrs","1 to 2 years",,"<li>Cotton fabric with polyester lining</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Knot is permanently stitched in place.</li>
<li>Made In California</li>","Light blue and white gingham check necktie. Cotton fabric with polyester lining. The adjustable neck strap attaches with Velcro. Knot is permanently stitched in place. Made in sunny, happy California.",,"100% cotton","Dry clean only","Light Blue Gingham Necktie - 1 to 2 yrs",1,"simple"
"english","base","Default","simple","21208N-M-UBSN","Light Blue Gingham Necktie - 2 to 4 yrs","2 to 4 years",,"<li>Cotton fabric with polyester lining</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Knot is permanently stitched in place.</li>
<li>Made In California</li>","Light blue and white gingham check necktie. Cotton fabric with polyester lining. The adjustable neck strap attaches with Velcro. Knot is permanently stitched in place. Made in sunny, happy California.",,"100% cotton","Dry clean only","Light Blue Gingham Necktie - 2 to 4 yrs",1,"simple"
"english","base","Default","simple","11309N-S-UBSN","Black Gingham Necktie - 1 to 2 yrs","1 to 2 years",,"<li>Cotton fabric with polyester lining</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Knot is permanently stitched in place.</li>
<li>Made In California</li>","Black gingham 1/4"" check necktie. Cotton fabric with polyester lining. The adjustable neck strap attaches with Velcro. Knot is permanently stitched in place. Made in sunny, happy California.",,"100% cotton","Dry clean only","Black Gingham Necktie - 1 to 2 yrs",1,"simple"
"english","base","Default","simple","11309N-M-UBSN","Black Gingham Necktie - 2 to 4 yrs","2 to 4 years",,"<li>Cotton fabric with polyester lining</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Knot is permanently stitched in place.</li>
<li>Made In California</li>","Black gingham 1/4"" check necktie. Cotton fabric with polyester lining. The adjustable neck strap attaches with Velcro. Knot is permanently stitched in place. Made in sunny, happy California.",,"100% cotton","Dry clean only","Black Gingham Necktie - 2 to 4 yrs",1,"simple"
"english","base","Default","simple","11310N-S-UBSN","Tangerine Plaid Necktie - 1 to 2 yrs ","1 to 2 years",,"<li>Cotton fabric with polyester lining</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Knot is permanently stitched in place.</li>
<li>Made In California</li>","Tangerine orange and blue plaid necktie. Cotton fabric with polyester lining. The adjustable neck strap attaches with Velcro. Knot is permanently stitched in place. Made in sunny, happy California.",,"100% cotton","Dry clean only","Tangerine Plaid Necktie - 1 to 2 yrs ",1,"simple"
"english","base","Default","simple","11310N-M-UBSN","Tangerine Plaid Necktie - 2 to 4 yrs","2 to 4 years",,"<li>Cotton fabric with polyester lining</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Knot is permanently stitched in place.</li>
<li>Made In California</li>","Tangerine orange and blue plaid necktie. Cotton fabric with polyester lining. The adjustable neck strap attaches with Velcro. Knot is permanently stitched in place. Made in sunny, happy California.",,"100% cotton","Dry clean only","Tangerine Plaid Necktie - 2 to 4 yrs",1,"simple"
"english","base","Default","simple","11301B-M-UBSN","Turquoise Plaid Bow Tie - 2 to 4 yrs","2 to 4 years",,"<li>100% cotton fabric</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Made In California</li>","Turquoise, purple, pink and green plaid bow tie. 100% cotton fabric. The adjustable neck strap attaches with Velcro. Made in sunny, happy California.",,"100% cotton","Dry clean only","Turquoise Plaid Bow Tie - 2 to 4 yrs",1,"simple"
"english","base","Default","simple","11301B-L-UBSN","Turquoise Plaid Bow Tie - 5 to 8 yrs","5 to 8 years",,"<li>100% cotton fabric</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Made In California</li>","Turquoise, purple, pink and green plaid bow tie. 100% cotton fabric. The adjustable neck strap attaches with Velcro. Made in sunny, happy California.",,"100% cotton","Dry clean only","Turquoise Plaid Bow Tie - 5 to 8 yrs",1,"simple"
"english","base","Default","simple","11303B-M-UBSN","Rainbow Stripe Bow Tie - 2 to 4 yrs","2 to 4 years",,"<li>100% cotton fabric</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Made In California</li>","Rainbow stripe bow tie. 100% cotton fabric. The adjustable neck strap attaches with Velcro. Made in sunny, happy California.",,"100% cotton","Dry clean only","Rainbow Stripe Bow Tie - 2 to 4 yrs",1,"simple"
"english","base","Default","simple","11303B-L-UBSN","Rainbow Stripe Bow Tie - 5 to 8 yrs","5 to 8 years",,"<li>100% cotton fabric</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Made In California</li>","Rainbow stripe bow tie. 100% cotton fabric. The adjustable neck strap attaches with Velcro. Made in sunny, happy California.",,"100% cotton","Dry clean only","Rainbow Stripe Bow Tie - 5 to 8 yrs",1,"simple"
"english","base","Default","simple","11304B-M-UBSN","Solid Mint Bow Tie - 2 to 4 yrs","2 to 4 years",,"<li>100% cotton fabric</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Made InCalifornia</li>","Solid Mint Green bow tie. 100% cotton fabric. The adjustable neck strap attaches with Velcro. Made in sunny, happy California.",,"100% cotton","Dry clean only","Solid Mint Bow Tie - 2 to 4 yrs",1,"simple"
"english","base","Default","simple","11304B-L-UBSN","Solid Mint Bow Tie - 5 to 8 yrs","5 to 8 years",,"<li>100% cotton fabric</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Made In California</li>","Solid Mint Green bow tie. 100% cotton fabric. The adjustable neck strap attaches with Velcro. Made in sunny, happy California.",,"100% cotton","Dry clean only","Solid Mint Bow Tie - 5 to 8 yrs",1,"simple"
"english","base","Default","simple","11305B-M-UBSN","Navy Dot Bow Tie - 2 to 4 yrs","2 to 4 years",,"<li>100% cotton fabric</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Made In California</li>","Navy and white polka dot bow tie. 100% cotton fabric. The adjustable neck strap attaches with Velcro. Made in sunny, happy California.",,"100% cotton","Dry clean only","Navy Dot Bow Tie - 2 to 4 yrs",1,"simple"
"english","base","Default","simple","11305B-L-UBSN","Navy Dot Bow Tie - 5 to 8 yrs","5 to 8 years",,"<li>100% cotton fabric</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Made In California</li>","Navy and white polka dot bow tie. 100% cotton fabric. The adjustable neck strap attaches with Velcro. Made in sunny, happy California.",,"100% cotton","Dry clean only","Navy Dot Bow Tie - 5 to 8 yrs",1,"simple"
"english","base","Default","simple","11306B-M-UBSN","Spring Check Bow Tie - 2 to 4 yrs ","2 to 4 years",,"<li>100% cotton fabric</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Made In California</li>","Spring check, large navy, red, blue and white check bow tie. 100% cotton fabric. The adjustable neck strap attaches with Velcro. Made in sunny, happy California.",,"100% cotton","Dry clean only","Spring Check Bow Tie - 2 to 4 yrs ",1,"simple"
"english","base","Default","simple","11306B-L-UBSN","Spring Check Bow Tie - 5 to 8 yrs","5 to 8 years",,"<li>100% cotton fabric</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Made In California</li>","Spring check, large navy, red, blue and white check bow tie. 100% cotton fabric. The adjustable neck strap attaches with Velcro. Made in sunny, happy California.",,"100% cotton","Dry clean only","Spring Check Bow Tie - 5 to 8 yrs",1,"simple"
"english","base","Default","simple","21208B-M-UBSN","Light Blue Gingham Bow Tie - 2 to 4 yrs","2 to 4 years",,"<li>100% cotton fabric</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Made In California</li>","Light blue and white 1/4 inch gingham bow tie. 100% cotton fabric. The adjustable neck strap attaches with Velcro. Made in sunny, happy California.",,"100% cotton","Dry clean only","Light Blue Gingham Bow Tie - 2 to 4 yrs",1,"simple"
"english","base","Default","simple","21208B-L-UBSN","Light Blue Gingham Bow Tie - 5 to 8 yrs","5 to 8 years",,"<li>100% cotton fabric</li>
<li>Adjustable neck strap attaches with Velcro</li>
<li>Made In California</li>","Light blue and white 1/4 inch gingham bow tie. 100% cotton fabric. The adjustable neck strap attaches with Velcro. Made in sunny, happy California.",,"100% cotton","Dry clean only","Light Blue Gingham Bow Tie - 5 to 8 yrs",1,"simple"
